2.1837556813639437e-13, 1.063052340251022e-17
2.559580107583071e-13, 4.7387169873196675e-18
2.8960624363342657e-13, 1.985289405692692e-18
3.2767787225327635e-13, 1.0311099947270074e-18
3.624384065040409e-13, 4.1725163101785306e-19
4.3876367472585404e-13, 1.5225475933266243e-19
6.054949677621996e-13, 9.175524337657251e-20
6.184517582457926e-13, 2.3385870053103624e-19
8.80158058174634e-13, 5.944480717591603e-20
1.2976004708426223e-12, 5.603234016948793e-20
1.913027968434402e-12, 6.873729005628825e-20
2.8203411529557885e-12, 1.0374510293430113e-19
4.157975915828197e-12, 1.5521692592350376e-19
6.130025688022979e-12, 2.865497366661083e-19
8.879323469084223e-12, 5.601598408990763e-19
1.2415721900151022e-11, 1.145974976512452e-18
1.7056948298889074e-11, 2.4071648515676034e-18
2.183633365939775e-11, 4.182098499401014e-18
