2.2186766803132268e-13, 1.117972013156407e-17
2.6105169537847907e-13, 5.2959659084876304e-18
2.8287169191671856e-13, 2.9701214073065626e-18
3.303451623566709e-13, 1.5762225128094648e-18
3.580166019749704e-13, 6.869970706323266e-19
3.8416889435215284e-13, 3.6191147328633367e-19
4.506154540017656e-13, 1.6571038435360724e-19
5.264985497567356e-13, 1.0730385106965511e-19
6.361303299785446e-13, 2.6785695672554667e-19
6.373727116258098e-13, 1.1878202242668481e-19
8.03347555753047e-13, 6.534961177881481e-20
1.0777876490732098e-12, 5.423083836993696e-20
1.5415025808167782e-12, 6.199001312229792e-20
2.158747102343791e-12, 7.629650741332494e-20
3.023852620787296e-12, 1.1144794061332013e-19
4.235410975220009e-12, 1.5634557092842547e-19
5.9339528729315305e-12, 2.657540725241856e-19
8.187841478150506e-12, 4.666884684406232e-19
1.0957868892247281e-11, 8.424516109125524e-19
1.4442874123463386e-11, 1.555433944498276e-18
1.8746737479094674e-11, 2.8095557322706856e-18
2.2884393838522696e-11, 4.3704205345978865e-18
